,price,rooms,floor,lat,lon
55138,125000000,5.0,8.0,55.742402,37.580879
55139,19100000,2.0,2.0,55.602723,37.732571
55140,13232192,1.0,12.0,55.747758,37.40845
55141,4625000,1.0,3.0,55.939609,37.981829
55142,10800000,1.0,1.0,55.804373,37.818051
55143,217630090,5.0,9.0,55.77461,37.601621
55144,57285000,3.0,13.0,55.790565,37.568948
55145,13700000,1.0,21.0,55.643412,37.654736
55146,22000000,1.0,14.0,55.80888,37.538316
55147,11250000,2.0,10.0,55.74148,37.881111
55148,14000000,2.0,15.0,55.817926,37.397764
55149,6850000,1.0,15.0,55.937742,37.852459
55150,14800000,3.0,6.0,55.871821,37.319205
55151,14800000,2.0,5.0,55.855562,37.475251
55152,9150000,3.0,4.0,55.660981,37.914608
55153,23900000,2.0,4.0,55.641642,37.591117
55154,402122840,7.0,29.0,55.718996,37.47889
55155,7500000,3.0,1.0,55.923748,37.838618
55156,14100000,3.0,25.0,55.545195,37.592705
55157,32999000,1.0,6.0,55.760207,37.611508
55158,15900000,2.0,4.0,55.919884,37.881245
55159,14900000,2.0,16.0,55.841196,37.376941
55160,6500000,1.0,10.0,55.762067,37.966543
55161,56832000,3.0,3.0,55.792538,37.543053
55162,8200000,2.0,4.0,55.945691,37.487156
55163,6300000,1.0,2.0,55.551251,37.341194
55164,32363560,1.0,6.0,55.746127,37.521238
55165,7700000,1.0,9.0,55.701125,37.3585
55166,9500000,1.0,3.0,55.58245,37.57882
55167,40755000,3.0,6.0,55.717832,37.636731
55168,33900000,3.0,3.0,55.773642,37.591908
55169,21117125,2.0,17.0,55.719525,37.690231
55170,60000000,4.0,21.0,55.791284,37.521495
55171,6932919,2.0,5.0,55.817178,37.199981
55172,18850000,3.0,5.0,55.86987,37.687441
55173,10800000,2.0,3.0,55.596502,37.618472
55175,10000000,1.0,4.0,55.707477,37.39601
55176,14500000,2.0,1.0,55.746841,37.502512
55178,15990000,3.0,12.0,55.646329,37.36841
55179,35000000,3.0,14.0,55.711577,37.489331
55180,15294458,3.0,8.0,55.591548,37.430471
55181,13000000,1.0,8.0,55.834261,37.284663
55182,17900000,2.0,14.0,55.506627,37.565911
55183,157220960,3.0,47.0,55.723722,37.527248
55184,13500000,2.0,12.0,55.884865,37.671181
55185,8800000,3.0,1.0,55.986371,37.721038
55186,15500000,2.0,4.0,55.606809,37.659566
55187,10999000,3.0,13.0,55.924385,37.962534
55188,24500000,3.0,15.0,55.646017,37.478034
55189,11800000,3.0,17.0,55.93839,37.351228
55190,46590000,2.0,14.0,55.723213,37.619309
55191,12500000,2.0,3.0,55.610333,37.298172
55192,18000000,3.0,6.0,55.960541,37.526841
55193,18662206,3.0,10.0,55.70579,37.693769
55194,6500000,1.0,4.0,55.556172,37.316912
55195,13750000,1.0,12.0,55.74973,37.699784
55196,11457864,1.0,7.0,55.818142,37.752943
55197,6000000,2.0,5.0,55.803206,37.9833
55198,33181440,2.0,2.0,55.754241,37.522552
55199,139780707,2.0,17.0,55.759822,37.575351
55201,14000000,1.0,9.0,55.726687,37.680083
55202,33000000,2.0,19.0,55.78481,37.534624
55203,12500000,3.0,1.0,56.000256,37.48811
55204,13600000,1.0,7.0,55.632058,37.472008
55205,36978946,1.0,8.0,55.783116,37.585427
55206,16999000,2.0,13.0,55.689894,37.467589
55207,8900000,3.0,5.0,55.748474,38.029479
55208,5680000,1.0,7.0,55.708233,37.959916
55209,7441672,1.0,6.0,55.723913,37.686179
55210,13000000,3.0,22.0,55.686529,37.913675
55211,69602000,1.0,17.0,55.755888,37.659004
55212,10349000,2.0,5.0,55.556435,37.31399
55213,15750000,2.0,4.0,55.716648,37.751514
55214,39300000,4.0,6.0,55.718671,37.623301
55215,26202660,2.0,30.0,55.798206,37.624663
55216,523666736,6.0,13.0,55.727549,37.535692
55217,32500000,3.0,29.0,55.806149,37.541592
55218,8500000,1.0,2.0,55.704403,37.76369
55219,21000000,3.0,7.0,55.81742,37.370472
55220,13500000,3.0,8.0,55.682908,37.919754
55221,14099000,2.0,5.0,55.822006,37.664767
55222,13500000,2.0,3.0,55.515046,37.370016
55223,9799733,2.0,6.0,55.834241,37.250808
55224,10706445,1.0,6.0,55.958899,37.452708
55225,132000000,4.0,21.0,55.761735,37.549404
55226,8800000,1.0,2.0,55.878458,37.724159
55227,20500000,2.0,8.0,55.613165,37.578945
55228,18350000,1.0,10.0,55.684724,37.698263
55229,12600000,2.0,8.0,55.507085,37.571902
55230,30158440,3.0,2.0,55.806083,37.570096
55231,11800000,2.0,7.0,55.587698,37.675012
55232,9650000,1.0,11.0,55.569175,37.474425
55233,13400000,4.0,16.0,55.69425,37.912128
55235,12800000,3.0,10.0,55.599543,37.988231
55236,4800000,1.0,1.0,55.833973,37.955749
55237,99500000,4.0,4.0,55.746607,37.628517
55238,28000000,1.0,12.0,55.703918,37.492784
55239,13500000,2.0,9.0,55.794159,37.575592
55241,32301360,3.0,4.0,55.810258,37.623953
55242,19193536,2.0,3.0,55.682232,37.626111
55244,24900000,2.0,6.0,55.767495,37.498439
55245,16401600,3.0,5.0,55.516389,37.341576
55246,24999000,2.0,2.0,55.760673,37.573686
55247,9889000,2.0,2.0,55.765127,37.740899
55248,10771588,1.0,12.0,55.598619,37.366788
55249,35690000,2.0,13.0,55.820044,37.602498
55250,17396080,2.0,18.0,55.836889,37.423529
55251,4014472,1.0,1.0,55.817178,37.199981
55252,15733468,3.0,15.0,55.8867,37.525956
55253,35500000,4.0,3.0,55.745134,37.653049
55254,9200000,1.0,10.0,55.703552,37.923103
55255,20900000,2.0,2.0,55.794548,37.567337
55256,17956556,2.0,22.0,55.747758,37.40845
55257,11200000,1.0,5.0,55.648229,37.582049
55258,52546085,4.0,31.0,55.732514,37.541109
55259,16000000,3.0,2.0,55.594616,37.53462
55260,21800000,3.0,12.0,55.685124,37.30344
55261,18700000,2.0,5.0,55.75184,37.716139
55262,6500000,2.0,1.0,55.472531,37.567081
55263,10303497,3.0,13.0,55.94607,37.769522
55265,6750000,1.0,7.0,55.922243,37.766935
55266,11002042,1.0,22.0,55.547545,37.514329
55267,7200000,1.0,6.0,55.560197,37.810715
55268,6999000,1.0,9.0,55.721762,37.82232
55269,26864574,3.0,30.0,55.719525,37.690231
55270,16200000,3.0,15.0,55.642029,37.33789
55271,43235640,4.0,3.0,55.749511,37.518181
55272,15908453,3.0,2.0,55.728257,37.740854
55273,7199999,2.0,2.0,55.956981,37.319192
55274,21871532,2.0,6.0,55.772294,37.689568
55275,6900000,1.0,3.0,55.866855,37.390867
55276,41000000,3.0,12.0,55.80528,37.724377
55277,57450000,4.0,10.0,55.798674,37.803107
55278,18500000,2.0,3.0,55.780187,37.515347
55279,11013393,2.0,7.0,55.593892,37.431085
55280,15989051,1.0,23.0,55.652397,37.628712
55281,9000000,1.0,4.0,55.709114,37.779414
55282,10750000,1.0,9.0,55.680734,37.659018
55283,10950000,2.0,4.0,55.621458,37.59803
55284,31500000,1.0,1.0,55.764974,37.593724
55285,20632552,3.0,10.0,55.650424,37.634377
55287,12350000,2.0,8.0,55.642782,37.71306
55288,21834120,2.0,5.0,55.690652,37.657023
55289,12806820,1.0,2.0,55.851203,37.682819
55290,128800000,6.0,2.0,55.769145,37.577256
55291,25668580,1.0,14.0,55.754241,37.522552
55292,13747000,2.0,16.0,55.908884,37.455499
55293,10900000,1.0,12.0,55.625253,37.652024
55294,8450000,1.0,8.0,55.710757,37.768642
55295,7503779,1.0,12.0,55.678434,37.236176
55296,12730000,2.0,5.0,55.875556,37.534768
55297,29000000,3.0,4.0,55.790291,37.616143
55298,17900000,3.0,6.0,55.858253,37.673918
55299,11000000,1.0,5.0,55.71965,37.412775
55300,95000000,6.0,6.0,55.755444,37.600777
55301,6000000,1.0,7.0,55.768488,37.23986
55302,9990000,2.0,22.0,55.876794,37.393561
55303,9200000,2.0,2.0,55.948129,37.29139
55304,16873364,4.0,7.0,55.592466,37.431921
55305,18000000,1.0,24.0,55.751304,37.526793
55307,72000000,4.0,36.0,55.714374,37.505525
55308,31951800,3.0,26.0,55.68756,37.47127
55309,6800000,1.0,7.0,55.833636,37.286718
55310,185817800,3.0,4.0,55.753445,37.599045
55311,14042236,1.0,35.0,55.830685,37.399136
55312,8700000,2.0,14.0,55.823457,37.933202
55313,6100000,1.0,5.0,55.558825,37.815946
55314,39500000,3.0,24.0,55.682355,37.461181
55315,14646447,3.0,12.0,55.593432,37.432521
55316,11317819,2.0,12.0,55.59533,37.428629
55317,8900000,2.0,8.0,55.824929,37.951053
55318,27000000,2.0,4.0,55.767157,37.705242
55319,44500000,1.0,3.0,55.764663,37.637953
55320,45000000,2.0,3.0,55.787154,37.617664
55321,13900000,2.0,23.0,55.601976,37.374171
55322,17800000,3.0,11.0,55.626134,37.310092
55323,6890000,1.0,3.0,55.830711,37.218203
55324,12800000,3.0,15.0,55.656882,37.228376
55325,8050000,2.0,15.0,55.740265,37.983234
55326,14800000,3.0,15.0,55.69425,37.912128
55327,15500000,4.0,3.0,55.597515,37.534255
55328,10200000,3.0,1.0,55.672967,37.265209
55329,7200000,1.0,4.0,55.820712,37.713732
55330,15400000,2.0,14.0,55.91649,37.722525
55331,19397630,2.0,30.0,55.68756,37.47127
55332,12400000,1.0,5.0,55.771644,37.569983
55333,27659040,1.0,6.0,55.7505,37.447273
55334,7700000,2.0,2.0,55.816435,37.337507
55336,28500000,2.0,18.0,55.808289,37.647821
55337,25105600,1.0,17.0,55.749436,37.459377
55338,9588151,1.0,16.0,55.548055,37.514951
55339,13500000,3.0,6.0,55.901562,37.706124
55340,20368100,3.0,3.0,55.662007,37.553279
55341,7100000,1.0,5.0,55.99774,37.865238
55342,7990000,1.0,7.0,55.785452,37.479836
55343,10500000,2.0,5.0,55.850735,37.193498
55344,18300000,1.0,16.0,55.843526,37.480495
55345,16500000,2.0,9.0,55.80734,37.828714
55346,103457070,4.0,5.0,55.687359,37.383885
55347,10600000,1.0,7.0,55.875161,37.519994
55348,9700000,2.0,8.0,55.82875,37.309922
55349,8496638,1.0,4.0,55.834241,37.250808
55350,12450000,2.0,17.0,55.511493,37.567882
55352,10519000,3.0,22.0,55.639008,37.851076
55353,35000000,3.0,11.0,55.663523,37.486239
55354,19900000,4.0,2.0,55.803766,37.570787
55355,17700000,3.0,17.0,55.812892,37.362186
55356,99000000,4.0,14.0,55.700176,37.499796
55357,7170000,1.0,3.0,55.552556,37.337094
55358,48893596,3.0,17.0,55.755888,37.659004
55359,41000000,3.0,5.0,55.715352,37.475325
55360,13900000,2.0,9.0,55.888867,37.664852
55361,9140822,1.0,11.0,55.70579,37.693769
55362,13750000,2.0,18.0,55.665741,37.768205
55363,5950000,1.0,1.0,55.811458,38.050947
55364,20500000,1.0,1.0,55.770345,37.63692
55365,12600000,1.0,8.0,55.715828,37.388831
55366,14086695,1.0,5.0,55.851203,37.682819
55367,25875000,2.0,7.0,55.821378,37.667013
55368,10600000,1.0,14.0,55.557956,37.556478
55369,9700000,2.0,3.0,55.888234,37.451573
55370,49585072,3.0,5.0,55.723722,37.527248
55372,40538938,2.0,10.0,55.746127,37.521238
55373,25500000,1.0,10.0,55.682348,37.552247
55374,9750000,1.0,9.0,55.554657,37.505828
55375,10860912,2.0,1.0,55.683094,37.446587
55376,12000000,4.0,1.0,55.682073,37.893625
55377,62305262,3.0,11.0,55.783116,37.585427
55378,45673066,3.0,10.0,55.716842,37.496574
55379,9500000,1.0,6.0,55.725171,37.3276
55380,11900000,2.0,7.0,55.915569,37.407064
55381,39000000,3.0,4.0,55.751489,37.582634
55382,90000000,4.0,15.0,55.715744,37.479424
55383,9600000,1.0,4.0,55.545211,37.52434
55384,11950000,1.0,9.0,55.861017,37.476879
55385,26500000,2.0,4.0,55.738142,37.406773
55386,18900000,3.0,4.0,55.649398,37.534615
55387,8500000,1.0,11.0,55.767957,37.828786
55388,120000000,4.0,20.0,55.793292,37.540709
55389,9800000,1.0,2.0,55.904296,37.466854
55390,9600000,1.0,10.0,55.717476,37.890564
55391,18024367,2.0,7.0,55.700135,37.467573
55392,244000000,6.0,13.0,55.727549,37.535692
55393,38300000,3.0,4.0,55.77781,37.628804
55394,9500000,2.0,4.0,55.651471,37.723187
55395,9390000,1.0,2.0,55.689802,37.657176
55396,13000000,2.0,3.0,55.701166,37.782806
55397,17749473,3.0,12.0,55.593432,37.432521
55399,12000000,1.0,9.0,55.664335,37.519499
55400,29423956,4.0,14.0,55.68756,37.47127
55401,21900000,3.0,1.0,55.807382,37.496401
55402,19000000,3.0,11.0,55.895317,37.46351
55403,23000000,3.0,4.0,55.796394,37.798166
55405,10500000,2.0,13.0,55.906979,37.701373
55406,39450000,4.0,13.0,55.789297,37.567212
55407,14857265,3.0,6.0,55.936368,37.362088
55408,8000000,2.0,3.0,55.89138,37.47516
55409,21892661,1.0,2.0,55.717209,37.636437
55410,14236956,1.0,49.0,55.830685,37.399136
55411,9500000,4.0,4.0,55.469599,37.568864
55412,57570000,3.0,7.0,55.793914,37.541278
55413,18700000,3.0,4.0,55.604156,37.655758
55414,11766074,3.0,12.0,55.862311,37.374517
55415,9300000,2.0,7.0,55.789269,37.880491
55416,4511790,1.0,2.0,55.832996,37.955103
55417,14700000,2.0,3.0,55.919561,37.753828
55418,9911854,1.0,7.0,55.593432,37.432521
55419,14099097,1.0,23.0,55.747758,37.40845
55420,12024969,2.0,16.0,55.59205,37.430726
55422,8300000,2.0,1.0,55.828261,37.96991
55423,25800000,2.0,14.0,55.868323,37.456865
55424,9577312,2.0,3.0,55.556771,37.636593
55425,40900000,3.0,16.0,55.716521,37.474896
55426,31900000,3.0,13.0,55.645092,37.659239
55427,11741738,2.0,26.0,55.547394,37.516296
55428,8700000,1.0,6.0,55.692773,37.725806
55429,28500000,2.0,5.0,55.757024,37.596027
55430,21000000,3.0,11.0,55.864803,37.475777
55431,9250000,1.0,3.0,55.667521,37.786527
55432,11233209,2.0,15.0,55.558768,37.505161
55433,13000000,3.0,2.0,55.622742,37.590058
55434,16000000,2.0,5.0,55.759436,37.519489
55435,9500000,1.0,7.0,55.835659,37.317499
55436,263633430,6.0,5.0,55.7563,37.594254
55437,75000000,3.0,14.0,55.721097,37.464342
55438,19523790,1.0,9.0,55.687723,37.652217
55439,12000000,2.0,14.0,55.872251,37.403424
55440,20200000,4.0,3.0,55.841598,37.569078
55441,29345347,2.0,12.0,55.85909,37.474202
55442,39000000,2.0,24.0,55.760251,37.4189
55443,16478654,3.0,20.0,55.598619,37.366788
55444,9700000,1.0,11.0,55.643388,37.73908
55445,9400000,2.0,3.0,55.600464,37.665719
55447,9200000,2.0,12.0,56.013006,37.451959
55448,18300000,3.0,13.0,55.87712,37.543582
55449,13885560,1.0,16.0,55.836889,37.423529
55450,17300000,2.0,18.0,55.672939,37.5449
55451,56881125,2.0,4.0,55.753445,37.599045
55452,14000000,3.0,9.0,55.528989,37.583587
55453,9700000,2.0,13.0,55.556877,37.818891
55454,13500000,2.0,4.0,55.719892,37.40181
55455,16054711,3.0,9.0,55.882271,37.635664
55456,45350880,3.0,31.0,55.753195,37.525872
55457,16000000,3.0,11.0,55.693837,37.719423
55458,13200000,1.0,3.0,55.677958,37.627127
55459,13700000,3.0,9.0,55.653528,37.267181
55460,36916240,1.0,5.0,55.768176,37.502906
55461,6550000,1.0,7.0,55.6392,37.409116
55462,17000000,3.0,6.0,55.822685,37.370928
55463,20990000,3.0,3.0,55.790686,37.472113
55464,8500000,2.0,17.0,55.708044,37.956738
55465,7850000,2.0,12.0,55.559291,37.810648
55466,24000000,3.0,19.0,55.58963,37.373073
55467,32279472,2.0,5.0,55.746127,37.521238
55468,156918612,5.0,5.0,55.752026,37.579719
55469,8295000,3.0,2.0,55.902717,37.705547
55471,23978880,2.0,24.0,55.806083,37.570096
55472,13800000,2.0,12.0,55.711792,37.927274
55473,16700000,1.0,12.0,55.622441,37.706823
55474,14500000,2.0,4.0,55.769971,37.246377
55475,15825356,1.0,18.0,55.753214,37.698645
55476,3950000,1.0,5.0,55.985236,37.723241
55477,12500000,1.0,2.0,55.755941,37.883422
55478,15660902,3.0,17.0,55.683094,37.446587
55479,8500000,1.0,6.0,55.663806,37.856918
55480,20020353,2.0,20.0,55.720101,37.688791
55481,5800000,1.0,6.0,55.835394,37.954016
55482,17300000,2.0,8.0,55.910155,37.390848
55483,20690000,2.0,10.0,55.692679,37.496824
55484,8600000,1.0,12.0,55.754932,37.85281
55485,26000000,2.0,24.0,55.820044,37.602498
55486,8714085,1.0,10.0,55.591548,37.430471
55487,16350000,2.0,4.0,55.625262,37.346502
55488,7000000,2.0,6.0,55.951842,37.834451
55489,42000000,3.0,4.0,55.697347,37.474199
55490,22064036,2.0,36.0,55.637172,37.705728
55491,18500000,3.0,12.0,55.828142,37.35192
55492,12800000,3.0,8.0,55.851023,37.434469
55493,85750278,3.0,19.0,55.755888,37.659004
55494,9368975,2.0,11.0,55.862049,37.376917
55495,62040000,4.0,22.0,55.820044,37.602498
55496,11800000,2.0,9.0,55.86384,37.437511
55497,16680200,2.0,4.0,55.822479,37.438038
55498,12749959,3.0,18.0,55.548306,37.51588
55499,15000000,3.0,13.0,55.589083,37.447778
55500,10505044,2.0,2.0,55.833768,37.24567
55501,13200000,3.0,5.0,55.532523,37.614444
55503,48000000,2.0,15.0,55.75805,37.547344
55504,14200000,2.0,4.0,55.778438,37.462303
55505,19500000,4.0,3.0,55.759052,37.757937
55506,15100000,2.0,2.0,55.735021,37.858842
55507,34094551,3.0,28.0,55.71623,37.431234
55508,25000000,3.0,10.0,55.812793,37.638817
55509,11500000,2.0,1.0,55.963021,37.669052
55510,13200000,2.0,11.0,55.694295,37.742689
55511,7900000,2.0,3.0,55.886075,37.445523
55513,16639691,2.0,6.0,55.84333,37.488866
55514,70324200,4.0,19.0,55.747579,37.455904
55516,9500000,1.0,10.0,55.662362,37.601773
55517,13353754,1.0,36.0,55.848882,37.650286
55518,15450000,3.0,4.0,55.703633,37.673591
55519,24101279,2.0,4.0,55.688893,37.655658
55521,21466809,2.0,23.0,55.652397,37.628712
55522,11700000,1.0,14.0,55.805454,37.420239
55523,125000000,5.0,27.0,55.718996,37.47889
55524,18500000,2.0,11.0,55.826956,37.590658
55525,14000000,3.0,4.0,55.929343,37.73739
55526,35700000,3.0,12.0,55.724038,37.42177
55527,6150000,1.0,4.0,55.893641,37.476708
55528,20500000,2.0,22.0,55.831173,37.399608
55529,9900000,2.0,2.0,55.899637,37.280244
55530,54683420,2.0,3.0,55.703855,37.571479
55531,7800000,1.0,15.0,55.68812,37.905862
55532,13400000,2.0,17.0,55.903863,37.466498
55533,24500000,2.0,5.0,55.836836,37.497191
55534,7200000,1.0,7.0,55.917186,37.770422
55535,22000000,1.0,10.0,55.690652,37.657023
55536,62200000,2.0,5.0,55.759822,37.575351
55537,23300000,2.0,6.0,55.659948,37.518572
55538,10800000,1.0,5.0,55.635176,37.746312
55539,10650000,3.0,2.0,55.935622,37.850118
55540,18500000,2.0,7.0,55.654769,37.409085
55541,129000000,3.0,12.0,55.761735,37.549404
55542,10841612,2.0,11.0,55.862049,37.376917
55543,49999000,3.0,6.0,55.68348,37.583917
55544,10400000,2.0,16.0,55.879264,37.427406
55545,125000000,6.0,18.0,55.68348,37.583917
55546,18000000,3.0,8.0,55.879745,37.560643
55547,20555358,2.0,16.0,55.637172,37.705728
55548,54266140,4.0,36.0,55.754241,37.522552
55549,12300000,3.0,5.0,55.696834,37.820157
55550,13810748,3.0,16.0,55.548306,37.51588
55551,23983500,1.0,2.0,55.814103,37.421652
55552,8000000,1.0,6.0,55.520923,37.593401
55553,11650000,3.0,1.0,55.883126,37.689384
55554,17500000,2.0,2.0,55.80161,37.599617
55555,8500000,2.0,3.0,55.853316,37.200206
55556,19750000,3.0,1.0,55.884862,37.541455
55557,36900000,5.0,8.0,55.567271,37.443124
55558,13500000,2.0,4.0,55.63384,37.331934
55559,12930000,2.0,20.0,55.821547,37.3683
55560,12800000,2.0,3.0,55.811906,37.365566
55561,38226870,3.0,10.0,55.717419,37.496487
55562,21100000,3.0,9.0,55.725509,37.746967
55563,16500000,2.0,2.0,55.607331,37.664299
55564,10100000,2.0,4.0,55.712637,37.741294
55565,12500000,2.0,15.0,55.669062,37.767252
55566,74000000,3.0,4.0,55.769969,37.397052
55567,9150000,2.0,4.0,55.832757,37.288019
55568,5699000,1.0,15.0,55.984507,37.907806
55569,25667567,3.0,15.0,55.687445,37.47026
55570,16943500,2.0,5.0,55.70048,37.395062
55572,18500000,2.0,10.0,55.637735,37.31462
55573,6050000,1.0,5.0,55.966087,37.921061
55574,54162819,4.0,18.0,55.724269,37.44689
55575,11538000,2.0,8.0,55.713703,37.38104
55576,10870639,1.0,22.0,55.606549,37.578363
55577,15000000,2.0,12.0,55.759636,37.80084
55578,5975000,1.0,15.0,55.972543,37.897208
55579,16400000,2.0,4.0,55.794834,37.56859
55580,11574887,1.0,16.0,55.794366,37.654127
55581,65000000,5.0,3.0,55.670536,37.543274
55582,9300000,2.0,13.0,55.511263,37.351477
55583,18500000,1.0,7.0,55.802781,37.591756
55584,11700000,2.0,3.0,55.843884,37.56654
55585,126500000,3.0,3.0,55.727486,37.570749
55586,11000000,2.0,1.0,55.648644,37.599286
55587,85000000,5.0,3.0,55.759628,37.646603
55588,10000000,2.0,11.0,55.815707,37.314603
55589,10990000,2.0,3.0,55.59666,37.763549
55590,19620652,2.0,12.0,55.830685,37.399136
55591,48480000,3.0,26.0,55.820044,37.602498
55593,14233513,2.0,3.0,55.817121,37.746367
55594,14500000,3.0,7.0,55.857856,37.469031
55595,14995000,2.0,5.0,55.543694,37.480989
55596,9885091,2.0,9.0,55.548055,37.514951
55597,13000000,2.0,22.0,55.683839,37.297485
55599,9090000,1.0,1.0,55.546408,37.494674
55600,7899900,2.0,2.0,55.737648,38.001247
55601,11500000,1.0,22.0,55.822479,37.438038
55602,16160867,4.0,6.0,55.593903,37.428457
55603,31000000,3.0,8.0,55.745739,37.551762
55604,23900000,3.0,3.0,55.703798,37.66061
55605,25527302,2.0,13.0,55.829853,37.402906
55606,13190000,2.0,2.0,55.848469,37.354584
55607,10940000,1.0,5.0,55.714813,37.43295
55608,14550000,3.0,10.0,55.535805,37.579446
55609,55884209,3.0,9.0,55.783116,37.585427
55610,14000000,1.0,3.0,55.745296,37.552896
55611,12566298,2.0,2.0,55.593395,37.429395
55612,19506482,2.0,4.0,55.61283,37.517983
55613,19800000,3.0,8.0,55.645679,37.743463
55614,11250000,1.0,8.0,55.810642,37.815848
55615,14000000,2.0,6.0,55.634739,37.522546
55617,23350000,4.0,5.0,55.939807,37.474727
55618,15650000,2.0,2.0,55.63007,37.67022
55619,35000000,3.0,15.0,55.641848,37.527177
55620,9205315,1.0,10.0,55.60761,37.575818
55621,19000000,3.0,2.0,55.706848,37.378133
55622,14900000,2.0,15.0,55.624683,37.488088
55623,7165941,2.0,15.0,55.700571,37.962692
55625,47000000,3.0,15.0,55.705209,37.492254
55626,8500000,2.0,13.0,55.473556,37.706286
55627,8200000,1.0,8.0,55.558672,37.700528
55628,18000000,3.0,3.0,55.783062,37.710939
55629,49250000,3.0,3.0,55.817047,37.508406
55630,15200000,2.0,24.0,55.644174,37.4057
55631,12700000,3.0,17.0,55.557342,37.809447
55632,8500000,1.0,6.0,55.872285,37.692927
55633,20051255,2.0,3.0,55.851203,37.682819
55634,20200000,2.0,9.0,55.653956,37.424504
55635,8927788,1.0,32.0,55.683094,37.446587
55636,31597000,3.0,34.0,55.897399,37.464567
55637,8000000,1.0,4.0,55.508006,37.5677
55638,12604100,2.0,10.0,55.594305,37.429574
55639,7419991,1.0,11.0,55.594332,37.428099
55640,30828000,1.0,10.0,55.771159,37.643736
55641,15500000,3.0,3.0,55.632821,37.873559
55642,19324935,3.0,22.0,55.792904,37.741896
55643,11750000,1.0,16.0,55.571606,37.472797
55644,20623276,2.0,11.0,55.830685,37.399136
55645,24684692,2.0,31.0,55.806083,37.570096
55646,10300000,2.0,9.0,55.910576,37.709819
55647,7699000,2.0,13.0,55.651822,37.928801
55648,21914279,2.0,37.0,55.80534,37.5726
55649,19500000,3.0,10.0,55.569701,37.475532
55650,25900000,1.0,6.0,55.751334,37.663171
55651,85000000,4.0,20.0,55.704838,37.494837
55652,11900000,2.0,11.0,55.654305,37.270862
55653,40000000,4.0,7.0,55.73805,37.564399
55654,7197000,2.0,4.0,55.738355,38.001355
55655,7500000,1.0,24.0,55.69921,37.879391
55656,14645319,3.0,9.0,55.543243,37.459119
55657,120939200,4.0,3.0,55.767289,37.627264
55658,15000000,2.0,6.0,55.680874,37.662964
55659,4500000,1.0,2.0,55.636391,37.977823
55660,20500000,2.0,6.0,55.756348,37.508979
55661,16354034,3.0,14.0,55.594931,37.427516
55662,14000000,1.0,8.0,55.77363,37.58207
55663,33058400,2.0,10.0,55.767753,37.501951
55664,7400000,2.0,4.0,55.472976,37.707922
55665,13200000,2.0,7.0,55.876291,37.524472
55666,16690000,2.0,18.0,55.657287,37.427009
55667,8899999,1.0,21.0,55.719826,37.694036
55668,29000000,1.0,6.0,55.704838,37.494837
55669,13290000,2.0,12.0,55.903345,37.393498
55670,11900000,2.0,8.0,55.698588,37.737818
55671,22040000,2.0,20.0,55.820044,37.602498
55672,12097100,2.0,19.0,55.548055,37.514951
55673,14700000,2.0,2.0,55.540634,37.458699
55674,19750000,2.0,3.0,55.938934,37.475646
55675,82200000,4.0,9.0,55.69927,37.634855
55676,54980000,5.0,15.0,55.754497,37.513032
55677,20500000,2.0,12.0,55.623149,37.613756
55678,17000000,2.0,3.0,55.641161,37.397206
55679,14490000,2.0,14.0,55.884561,37.68588
55680,14000000,3.0,2.0,55.903034,37.451497
55681,13300000,2.0,2.0,55.672475,37.855077
55682,54154282,3.0,14.0,55.808289,37.647821
55683,12991982,2.0,13.0,55.593432,37.432521
55684,14436458,1.0,3.0,55.854567,37.623516
55685,9973333,1.0,3.0,55.860416,37.476835
55686,18450000,2.0,5.0,55.864833,37.540022
55687,6700000,1.0,2.0,55.658716,37.203516
55688,16960720,1.0,17.0,55.806083,37.570096
55689,13987062,2.0,11.0,55.591548,37.430471
55690,24500000,4.0,17.0,55.815325,37.372067
55691,9173544,1.0,6.0,55.862049,37.376917
55692,17837400,1.0,25.0,55.820044,37.602498
55693,12974440,2.0,20.0,55.703988,37.932134
55694,10500000,2.0,4.0,55.767052,37.237166
55695,40354600,2.0,12.0,55.749804,37.458819
55696,11400000,2.0,3.0,55.794752,37.455033
55697,255364200,6.0,7.0,55.757184,37.649684
55698,15650000,3.0,9.0,55.680382,37.644926
55699,12100000,2.0,2.0,55.563558,37.503658
55700,14000000,3.0,5.0,55.541374,37.511154
55701,24764100,3.0,27.0,55.728138,37.45019
55702,12861628,2.0,11.0,55.593432,37.432521
55703,55000000,3.0,37.0,55.793914,37.541278
55704,4500000,1.0,1.0,55.957331,37.684205
55705,52000000,2.0,15.0,55.791291,37.598975
55706,82980000,3.0,11.0,55.723213,37.619309
55707,8000000,2.0,9.0,55.90226,37.64107
55708,7457988,1.0,7.0,55.594828,37.429789
55709,7200000,1.0,3.0,55.87389,37.397238
55710,17252760,2.0,17.0,55.723599,37.777558
55711,14900000,3.0,6.0,55.831405,37.569514
55712,11900000,1.0,5.0,55.856271,37.556619
55713,75000000,3.0,6.0,55.723722,37.527248
55714,34900000,2.0,19.0,55.806315,37.545486
55715,6000000,1.0,2.0,55.7494,37.97355
55716,27459012,2.0,12.0,55.722947,37.616278
55717,11300000,2.0,8.0,55.741264,37.884077
55718,16378500,2.0,23.0,55.719525,37.690231
55719,19300000,2.0,7.0,55.709209,37.620794
55720,18348325,2.0,10.0,55.851203,37.682819
55721,51007596,3.0,3.0,55.722947,37.616278
55722,10437584,1.0,35.0,55.848882,37.650286
